filename,filepath,lat,lon,heading,pitch,location_id
51.497551_-0.179558_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497551_-0.179558_h90_p20.jpg,51.497551,-0.179558,90,20,25
51.497665_-0.178563_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h0_p20.jpg,51.497665,-0.178563,0,20,26
51.497665_-0.178563_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h135_p20.jpg,51.497665,-0.178563,135,20,26
51.497665_-0.178563_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h180_p20.jpg,51.497665,-0.178563,180,20,26
51.497665_-0.178563_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h225_p20.jpg,51.497665,-0.178563,225,20,26
51.497665_-0.178563_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h270_p20.jpg,51.497665,-0.178563,270,20,26
51.497665_-0.178563_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h315_p20.jpg,51.497665,-0.178563,315,20,26
51.497665_-0.178563_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h45_p20.jpg,51.497665,-0.178563,45,20,26
51.497665_-0.178563_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497665_-0.178563_h90_p20.jpg,51.497665,-0.178563,90,20,26
51.497871_-0.178195_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h0_p20.jpg,51.497871,-0.178195,0,20,27
51.497871_-0.178195_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h135_p20.jpg,51.497871,-0.178195,135,20,27
51.497871_-0.178195_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h180_p20.jpg,51.497871,-0.178195,180,20,27
51.497871_-0.178195_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h225_p20.jpg,51.497871,-0.178195,225,20,27
51.497871_-0.178195_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h270_p20.jpg,51.497871,-0.178195,270,20,27
51.497871_-0.178195_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h315_p20.jpg,51.497871,-0.178195,315,20,27
51.497871_-0.178195_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h45_p20.jpg,51.497871,-0.178195,45,20,27
51.497871_-0.178195_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497871_-0.178195_h90_p20.jpg,51.497871,-0.178195,90,20,27
51.497881_-0.175618_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h0_p20.jpg,51.497881,-0.175618,0,20,28
51.497881_-0.175618_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h135_p20.jpg,51.497881,-0.175618,135,20,28
51.497881_-0.175618_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h180_p20.jpg,51.497881,-0.175618,180,20,28
51.497881_-0.175618_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h225_p20.jpg,51.497881,-0.175618,225,20,28
51.497881_-0.175618_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h270_p20.jpg,51.497881,-0.175618,270,20,28
51.497881_-0.175618_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h315_p20.jpg,51.497881,-0.175618,315,20,28
51.497881_-0.175618_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h45_p20.jpg,51.497881,-0.175618,45,20,28
51.497881_-0.175618_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497881_-0.175618_h90_p20.jpg,51.497881,-0.175618,90,20,28
51.497882_-0.179379_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h0_p20.jpg,51.497882,-0.179379,0,20,29
51.497882_-0.179379_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h135_p20.jpg,51.497882,-0.179379,135,20,29
51.497882_-0.179379_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h180_p20.jpg,51.497882,-0.179379,180,20,29
51.497882_-0.179379_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h225_p20.jpg,51.497882,-0.179379,225,20,29
51.497882_-0.179379_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h270_p20.jpg,51.497882,-0.179379,270,20,29
51.497882_-0.179379_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h315_p20.jpg,51.497882,-0.179379,315,20,29
51.497882_-0.179379_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h45_p20.jpg,51.497882,-0.179379,45,20,29
51.497882_-0.179379_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497882_-0.179379_h90_p20.jpg,51.497882,-0.179379,90,20,29
51.497964_-0.176968_h0_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h0_p20.jpg,51.497964,-0.176968,0,20,30
51.497964_-0.176968_h135_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h135_p20.jpg,51.497964,-0.176968,135,20,30
51.497964_-0.176968_h180_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h180_p20.jpg,51.497964,-0.176968,180,20,30
51.497964_-0.176968_h225_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h225_p20.jpg,51.497964,-0.176968,225,20,30
51.497964_-0.176968_h270_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h270_p20.jpg,51.497964,-0.176968,270,20,30
51.497964_-0.176968_h315_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h315_p20.jpg,51.497964,-0.176968,315,20,30
51.497964_-0.176968_h45_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h45_p20.jpg,51.497964,-0.176968,45,20,30
51.497964_-0.176968_h90_p20.jpg,/Users/dingyu_xuan/Desktop/Project_IC_CSU/3D_city_model/IC_campus_streetview/51.497964_-0.176968_h90_p20.jpg,51.497964,-0.176968,90,20,30
